Time,Max Temperature (°C)
0001-09-07 00:00:00,33.394833
0001-09-08 00:00:00,33.30074
0001-09-09 00:00:00,33.392178
0001-09-10 00:00:00,32.932106
0001-09-11 00:00:00,32.97863
0001-09-12 00:00:00,32.75679
0001-09-13 00:00:00,32.997314
0001-09-14 00:00:00,32.545547
0001-09-15 00:00:00,32.696728
0001-09-16 00:00:00,32.7782
0001-09-17 00:00:00,32.83814
0001-09-18 00:00:00,32.908195
0001-09-19 00:00:00,32.703884
0001-09-20 00:00:00,32.48287
0001-09-21 00:00:00,32.545574
0001-09-22 00:00:00,32.36481
0001-09-23 00:00:00,32.688404
0001-09-24 00:00:00,32.908688
0001-09-25 00:00:00,32.90777
0001-09-26 00:00:00,33.18096
0001-09-27 00:00:00,33.31437
0001-09-28 00:00:00,33.320232
0001-09-29 00:00:00,33.060585
0001-09-30 00:00:00,32.837997
0001-10-01 00:00:00,32.762306
0001-10-02 00:00:00,32.776356
0001-10-03 00:00:00,32.646336
0001-10-04 00:00:00,32.454052
0001-10-05 00:00:00,32.637806
0001-10-06 00:00:00,32.818092
0001-10-07 00:00:00,32.39436
0001-10-08 00:00:00,32.878918
0001-10-09 00:00:00,32.42564
0001-10-10 00:00:00,32.601063
0001-10-11 00:00:00,32.968933
0001-10-12 00:00:00,32.801712
0001-10-13 00:00:00,32.790924
0001-10-14 00:00:00,32.957897
0001-10-15 00:00:00,33.305656
0001-10-16 00:00:00,32.725506
0001-10-17 00:00:00,32.707027
0001-10-18 00:00:00,32.928074
0001-10-19 00:00:00,32.639545
0001-10-20 00:00:00,32.856915
0001-10-21 00:00:00,33.026325
0001-10-22 00:00:00,33.19565
0001-10-23 00:00:00,32.887367
0001-10-24 00:00:00,32.73883
0001-10-25 00:00:00,32.81748
0001-10-26 00:00:00,33.054264
0001-10-27 00:00:00,32.89956
0001-10-28 00:00:00,33.211357
0001-10-29 00:00:00,33.35677
0001-10-30 00:00:00,32.89393
0001-10-31 00:00:00,32.68011
0001-11-01 00:00:00,32.326977
0001-11-02 00:00:00,32.27995
0001-11-03 00:00:00,32.344933
0001-11-04 00:00:00,32.476665
0001-11-05 00:00:00,32.32448
0001-11-06 00:00:00,33.005543
0001-11-07 00:00:00,32.99475
0001-11-08 00:00:00,33.093636
0001-11-09 00:00:00,33.077312
0001-11-10 00:00:00,33.319336
0001-11-11 00:00:00,33.082775
0001-11-12 00:00:00,33.195705
0001-11-13 00:00:00,32.882744
0001-11-14 00:00:00,33.165115
0001-11-15 00:00:00,32.964302
0001-11-16 00:00:00,33.236553
0001-11-17 00:00:00,33.262733
0001-11-18 00:00:00,33.25147
0001-11-19 00:00:00,32.900154
0001-11-20 00:00:00,32.749702
0001-11-21 00:00:00,32.91505
0001-11-22 00:00:00,32.54312
0001-11-23 00:00:00,32.52237
0001-11-24 00:00:00,32.690414
0001-11-25 00:00:00,32.962864
0001-11-26 00:00:00,32.99885
0001-11-27 00:00:00,32.71718
0001-11-28 00:00:00,32.724133
0001-11-29 00:00:00,33.018574
0001-11-30 00:00:00,32.9959
0001-12-01 00:00:00,33.07175
0001-12-02 00:00:00,32.651585
0001-12-03 00:00:00,32.518127
0001-12-04 00:00:00,32.50197
0001-12-05 00:00:00,32.50257
0001-12-06 00:00:00,32.512463
0001-12-07 00:00:00,32.24043
0001-12-08 00:00:00,31.927364
0001-12-09 00:00:00,31.812746
0001-12-10 00:00:00,32.055645
0001-12-11 00:00:00,32.323784
0001-12-12 00:00:00,32.562664
0001-12-13 00:00:00,32.469517
0001-12-14 00:00:00,32.472687
0001-12-15 00:00:00,32.454018
0001-12-16 00:00:00,32.611835
0001-12-17 00:00:00,31.836311
0001-12-18 00:00:00,31.940046
0001-12-19 00:00:00,31.899881
0001-12-20 00:00:00,32.01645
0001-12-21 00:00:00,31.982199
0001-12-22 00:00:00,31.541111
0001-12-23 00:00:00,31.848312
0001-12-24 00:00:00,31.857563
0001-12-25 00:00:00,31.966581
0001-12-26 00:00:00,31.476147
0001-12-27 00:00:00,31.768623
0001-12-28 00:00:00,31.917252
0001-12-29 00:00:00,31.937746
0001-12-30 00:00:00,32.245594
0001-12-31 00:00:00,32.547573
